gene,pVal
"RAB9A",0.813417506775353
"NFIC",0.814502188813565
"CTD-2090I13.1",0.814543949385041
"ZBTB18",0.814543949385041
"LACTB",0.814612750755103
"WDR3",0.814951875362549
"TIMP3",0.814951875362549
"SHMT1",0.815030726544661
"ARL6IP1",0.815177418321395
"PTS",0.815340754938139
"CYTH1",0.815487058322598
"DMXL1",0.815502055684364
"TC2N",0.815541087337249
"PDE8A",0.815652826537094
"CKS2",0.815752514744967
"TRPM7",0.815881375170531
"ALCAM",0.815988102855908
"SMS",0.816630386543349
"RITA1",0.816883771085456
"LSM6",0.816977149246058
"RDH12",0.816977149246058
"IRF2BP2",0.818357281674779
"YBX3",0.818568520923696
"RPL7A",0.8186137060869
"CD47",0.818828235622378
"EBAG9",0.819035484199294
"SLC30A1",0.81933734026442
"FOXN2",0.819567772914916
"COPZ2",0.819567772914916
"NRBP1",0.819756982966994
"CD82",0.819883440610295
"RAB11FIP5",0.819883440610295
"CCDC127",0.81998358100106
"FKBP9",0.81998358100106
"NFKBIE",0.81998358100106
"NMRAL1",0.820151769714614
"PPFIBP1",0.8201892558867
"RYBP",0.820273845492691
"MSRB1",0.820289737084908
"GID8",0.820300081503867
"GTPBP1",0.820300081503867
"TOMM22",0.820373617717416
"CYP1A1",0.820374881879132
"ST5",0.820374881879132
"PHF13",0.820525296364412
"TSPYL1",0.820653037675047
"AMMECR1L",0.820670425189913
"GS1-251I9.4",0.820732794172986
"NME6",0.821258527887774
"DHRS12",0.821258527887774
"PLS3",0.821310662303062
"POLR3K",0.821364706970865
"EHBP1",0.821752604878721
"ZFAND1",0.821916225234113
"CHD8",0.822337718709916
"TRPC4AP",0.822541395989583
"PNISR",0.822560594669641
"ASNA1",0.822918165076153
"RANBP1",0.82301123415634
"VGLL4",0.823537021720216
"TPR",0.823591441230519
"CEP350",0.823591441230519
"HP1BP3",0.823794707222544
"SKIL",0.823841298616686
"SLC4A2",0.824220910362774
"SDCBP2",0.824685495566345
"SPECC1L",0.8246979253265
"ITSN1",0.8248118558297
"CRK",0.825221997715198
"SMAGP",0.825354643747015
"EIF3J-AS1",0.825431887138404
"KIAA1551",0.825639591042825
"CSE1L",0.825656657002284
"STIM1",0.825758109096258
"GHR",0.825795471145135
"RNF170",0.825795471145135
"AKAP8L",0.825856478900361
"ANP32A",0.826351873259288
"HMCES",0.826351873259288
"SNAPC3",0.82644171943306
"SREK1",0.826676478257288
"PPP1R15B",0.826883291129162
"TTC9",0.826921086852669
"SLCO1B1",0.827024641770403
"SOX5",0.827024641770403
"NDUFS2",0.82729975959551
"MPV17",0.827325425923799
"ZCCHC9",0.827325568476913
"KIAA1522",0.827860910855992
"ZDHHC12",0.827941390994553
"HIATL1",0.82795680486525
"CAPN8",0.828237622079516
"KAT2B",0.828433749034859
"YTHDF2",0.828498914647099
"UQCRFS1",0.828765441476695
"STAT3",0.828917397507388
"PRSS23",0.829082321187528
"TMEM176B",0.829469592049115
"C15orf52",0.830107872770605
"C19orf12",0.83033279176717
"RPRD1B",0.83033279176717
"PIGG",0.830344604668838
"PTK2",0.830615449670865
"RPAIN",0.830763721676217
"PPTC7",0.830888614089766
"LETMD1",0.831021360748538
"KDM4B",0.831021360748538
"SULT2A1",0.831052724030675
"GNA12",0.831052724030675
"SPG20",0.831073507194911
"RHOF",0.831258337921547
"FAM171A1",0.831258470955178
"PPP1CC",0.831405758723863
"NPEPPS",0.831665564410801
"CNIH1",0.831892314680817
"H2AFX",0.832358226749963
"ZNF217",0.832358226749963
"ZFP36L1",0.832585197746876
"VEZF1",0.832620320961703
"INPP1",0.832739374289654
"FRYL",0.832800096574925
"DHX40",0.832800096574925
"PSME4",0.833094268358099
"MORC4",0.833094268358099
"CEBPD",0.833094268358099
"SESN2",0.833094268358099
"MAL2",0.833188522383397
"RANGRF",0.833446956785418
"LACTB2",0.833862312382166
"FRK",0.834074089739272
"ALG8",0.834513804606027
"RBM23",0.834560919418178
"KLHL36",0.834682174803671
"ADCK3",0.834831314539389
"BLCAP",0.834866787138852
"TRIM2",0.834916409370013
"CENPB",0.835239677220097
"TPRG1L",0.835256795128839
"MTMR12",0.835598714379641
"HEXIM1",0.835773042562187
"OXLD1",0.835773042562187
"GTF2E2",0.835897347246228
"FAM98A",0.835897347246228
"DRAM1",0.835943212159793
"RBM5",0.835943212159793
"COMMD10",0.83601252715685
"SCFD1",0.83601252715685
"RAB8B",0.836154586166153
"TLK2",0.836256365874488
"ERCC3",0.836359173818987
"ZBTB11",0.836359173818987
"SPOPL",0.836532569005681
"AGFG1",0.836745165740174
"CES1",0.836818495695756
"CTNNAL1",0.836985878333331
"CCDC47",0.837125330920354
"STX7",0.837129048039394
"LRIF1",0.837129048039394
"MGLL",0.837145938336916
"ANKRD10",0.837473837175643
"MXI1",0.837729523394063
"UBE2J1",0.838213464735151
"SSRP1",0.838230598836472
"UTP18",0.838584590030924
"PRRC2C",0.838626238197358
"DDX24",0.838697954643012
"GCHFR",0.838697954643012
"IDE",0.838816584737519
"ENC1",0.838816584737519
"FBXO31",0.839014218685127
"HDAC3",0.839776604010373
"ISG20",0.839776604010373
"SSNA1",0.839833934422475
"PRRC1",0.840202512573027
"TANC1",0.840996582376137
"TRAM2",0.841075008550278
"GNA13",0.841102261768733
"BNIP2",0.841171115689216
"NCBP2",0.841189447193343
"KIAA1143",0.841467183324969
"GON4L",0.841652239288678
"EFNA1",0.841688977307079
"KLHL12",0.841774182896623
"HILPDA",0.841774182896623
"HEATR1",0.841826309548698
"COQ4",0.842125451132453
"EEF1E1",0.842365705991439
"WBSCR16",0.842370417026522
"SOCS6",0.842643663785093
"SNHG8",0.842662144843229
"PARP14",0.842676589402814
"RND3",0.842687762410674
"POMGNT1",0.843561642120941
"FOXN3",0.843561642120941
"CPNE8",0.843564940613037
"NDRG1",0.843920583734867
"ADD3",0.844031796788461
"XRN2",0.844185708001233
"ERAL1",0.844377631125661
"PGGT1B",0.844377818402282
"TBC1D24",0.844589548524635
"LARP1",0.844651701734787
"PAK2",0.844754248959787
"UGT2B15",0.844833600993911
"WTAP",0.845422634420276
"NUFIP2",0.845448699471385
"HLA-E",0.845455965889355
"CDK17",0.845584266946258
"FAM32A",0.845733620899395
"RAI14",0.846300334393131
"CLDN7",0.846354470495747
"TFG",0.846354534410425
"EMC10",0.846493108538265
"APLP2",0.846595125336439
"CAPRIN1",0.846625712416699
"CARKD",0.846952316860951
"SERGEF",0.846952470871808
"SH2B3",0.846982013723308
"RAD1",0.847161813527592
"FBXO7",0.84726621627192
"KDM6B",0.847306600423055
"MUT",0.84737366806599
"SEC14L2",0.84737366806599
"CRLF3",0.84737366806599
"FBXL5",0.848168316825666
"SYNPO",0.848168316825666
"DECR1",0.848201938443157
"PPIL2",0.848318989336094
"RAB35",0.848318989336094
"SNRPD3",0.849295147801954
"CSK",0.849514882150373
"HLA-B",0.849607273436557
"RPL10",0.849743974207477
"ZFAND2A",0.849765672036741
"NAA30",0.850015191558136
"ZNHIT2",0.850031748435205
"TMTC3",0.850172674301844
"UGT2B17",0.850172674301844
"ZSCAN2",0.850179476534962
"ZNF330",0.850243123065097
"SPTSSB",0.850586466349271
"NAA50",0.850704957295703
"POP7",0.850907373652863
"HMGN3",0.85095050598677
"ANKRD11",0.850982944262518
"EXOC5",0.851176756836901
"RRAGC",0.851216780673764
"POLR2J",0.851258687653732
"TULP4",0.851339220692299
"SF3B14",0.851774349602853
"PPIP5K2",0.851909455930649
"CCDC50",0.852135896279285
"SH3BP4",0.85222780253735
"CDK5RAP3",0.852259634863361
"CCNK",0.852556596930963
"MAP1LC3A",0.852638118902168
"ANKRD17",0.852674767315513
"HSBP1L1",0.852736463793167
"IPO8",0.852794613994269
"PAK1IP1",0.852794613994269
"EPC1",0.852899572865336
"CSNK1G1",0.853007745115827
"MAP3K9",0.853007745115827
"AC021218.2",0.853066311093313
"TMEM214",0.853066311093313
"CCDC174",0.853066311093313
"B4GALT4",0.853066311093313
"AC092295.7",0.853066311093313
"PHKB",0.853078562255498
"FBXW5",0.853116640857681
"MT1A",0.853676916204901
"ABCA5",0.854392743148554
"TPGS2",0.854810809454039
"RBM17",0.854956884522436
"SELM",0.855274352331025
"FBXO25",0.855381450057052
"MLX",0.855441568265984
"HNRNPDL",0.855535094358238
"SLC31A2",0.85575234053166
"ATP13A1",0.855989257905166
"LARGE",0.855989257905166
"HOOK1",0.856147321095525
"CDC42BPB",0.856189136697092
"RP11-792A8.4",0.856663745266611
"EPHB6",0.857434572807715
"DNPH1",0.857564773861427
"PIGF",0.857573496616372
"C19orf10",0.857745597501644
"ZNF106",0.857879507581262
"GMEB2",0.857958286643992
"POGLUT1",0.857958286643992
"RAB7A",0.858094079152007
"MTA3",0.858289598014441
"PTBP1",0.858499933072913
"IER5L",0.858571353057993
"SMYD4",0.858766616805865
"KANSL2",0.858766616805865
"SGPL1",0.858803690960332
"GIPC1",0.858824416623786
"SNX13",0.85894318825355
"TMEM150A",0.859509157448807
"RAB27A",0.859509157448807
"ARGLU1",0.859651557870807
"GNPAT",0.859956026064316
"RRAGD",0.861231832288591
"FXYD1",0.861484984012121
"HYAL1",0.861485066648002
"IQGAP1",0.861584712375036
"KRT7",0.86158905133015
"SRD5A3",0.861806854667879
"PLRG1",0.861806854667879
"CCNB1IP1",0.861920137520691
"CD59",0.862264267181285
"ITPKC",0.862377620088126
"ARL8A",0.862543856607182
"PHIP",0.862613603078987
"TXLNG",0.863366635233518
"SHFM1",0.863786262521294
"PRKAA2",0.86386370135554
"ABI2",0.86386370135554
"SMIM15",0.863907391407612
"PKN2",0.864210124974443
"NTAN1",0.864224797868541
"EIF3F",0.864347218806332
"USP19",0.86447429442171
"CAPZA2",0.864578158738245
"INF2",0.864627380016167
"TPD52",0.864637023228507
"OSBP",0.864768750768617
"DOCK7",0.864886614017082
"SCAF1",0.864886614017082
"CAPN15",0.864886614017082
"PIGC",0.864908635640424
"FAU",0.865400606385533
"GMNN",0.865725701891306
"TDRP",0.86581537304199
"EPT1",0.866322101113632
"RNF26",0.866322101113632
"MRPS35",0.866775826066568
"MANSC1",0.867631957705753
"CRNDE",0.867631957705753
"BSDC1",0.867840111376195
"ERP29",0.868208527417707
"RBPMS-AS1",0.868220237255399
"CNOT7",0.869054858130691
"FNDC3A",0.86939489072688
"UHMK1",0.869461507092769
"SQLE",0.86970932251223
"FAM8A1",0.869896353872268
"TRAK2",0.869969144802952
"PHB2",0.870010826711951
"C2orf68",0.870325264662019
"ATG13",0.870325264662019
"USP48",0.870653492159032
"SOAT1",0.870653492159032
"MCM3AP",0.870837692780375
"MAP3K3",0.870837692780375
"TMEM92",0.870837692780375
"EPRS",0.870990674854527
"VDAC1",0.871196539608932
"RPL35A",0.871678441585356
"VAMP7",0.871728792167314
"ITGA5",0.871812508440473
"RP11-220I1.1",0.871812508440473
"SCD",0.872144266184204
"FAM210A",0.87215450818494
"CBLC",0.872577656529811
"SRRM1",0.87260416541586
"FXR1",0.872893754029042
"TRIB3",0.873279839212188
"LTBP3",0.87334548744044
"PRPS1",0.873464256678357
"CSPP1",0.873464256678357
"TRIP10",0.873464256678357
"PIGH",0.873552908499589
"RNF103",0.873821686291971
"TOP2B",0.873958074861789
"UBTD2",0.874202314661411
"SIPA1L1",0.874271584339809
"TRAM1",0.874752802404543
"RPS6",0.874820418698145
"CDR2",0.875001305719303
"SMEK1",0.875220056702372
"TFAM",0.875220056702372
"PIK3AP1",0.875479715084597
"SERBP1",0.875761788223415
"SNRPD1",0.876068333670546
"DAP",0.876313207612523
"MFSD6",0.876796093617026
"LPCAT1",0.876796093617026
"TMEM99",0.877027594908789
"APPL1",0.877043705893156
"ZMYM2",0.877491035487908
"AZIN1",0.877631846071185
"SGMS1",0.877795360387137
"SMIM12",0.877978904482904
"PLA2G4C",0.878125058592137
"KIAA2018",0.878348533608494
"GNAI3",0.878540637733169
"RCN1",0.878589255029999
"MRGBP",0.878807535646789
"RHBDF2",0.878891197082267
"TMEM261",0.879076819075267
"IMPA2",0.879303440071738
"MAGEF1",0.879303440071738
"PAPSS1",0.879416965880931
"DHRS4",0.879629146088239
"DNPEP",0.879629146088239
"CASP3",0.879629146088239
"RAP2C",0.879840712693745
"NDUFA3",0.88018040585904
"ERN1",0.880336685705862
"UBE2D3",0.880696047754718
"AKAP1",0.880719164383695
"MARCH8",0.880956695030977
"CD74",0.881164646277687
"TMEM248",0.881184582753666
"SFXN5",0.881544080447756
"ASNSD1",0.881625379113222
"TAF8",0.881625379113222
"TCF7L1",0.881638633824096
"PIN1",0.881704226495211
"SVIP",0.881704226495211
"RAB22A",0.881772116055286
"MUM1",0.881805466263961
"TPP1",0.881844184596609
"GCSH",0.882082288802494
"PIP5K1C",0.882514657116182
"PDPK1",0.882530303064988
"POLR2L",0.882683441575242
"FZR1",0.882760958098674
"POLR2C",0.882760958098674
"PIGQ",0.882761484355454
"MRRF",0.882761484355454
"ATP5S",0.882761484355454
"ASAP1",0.883046114642164
"DNAJB9",0.883070752585443
"MED29",0.88308418624369
"FIS1",0.883677244906574
"APIP",0.883770498901257
"TMEM245",0.884165194569519
"LDHA",0.884186011082948
"RPL39L",0.884193816732172
"UBXN11",0.884234997157637
"G0S2",0.884469683614325
"DDHD2",0.884770277463185
"UTP6",0.885149195248318
"SMG6",0.885149195248318
"CEBPA",0.88530494296233
"ARPC1B",0.885715149708159
"KIF12",0.885759341357848
"CTSD",0.88582920354435
"RPS21",0.885832489264304
"ID2",0.885957589267477
"ZFAND3",0.886151485469945
"SHB",0.88628506808784
"KLHDC10",0.887891235729926
"TM7SF3",0.888562765415239
"ATPAF2",0.888650515772332
"THAP2",0.888733391182974
"SLC3A1",0.888733531634426
"COMMD8",0.888733531634426
"UBN2",0.888733531634426
"RPS19BP1",0.888807391702842
"PQLC1",0.888970326670119
"RPL22",0.888983009091171
"SDSL",0.889584069086969
"ANKRD52",0.889584069086969
"SYCE1L",0.889734476838007
"PDIA6",0.889792635153051
"C5orf15",0.890005139784481
"TOM1L1",0.89023177676437
"RILP",0.89023177676437
"RAB2A",0.890242635416052
"HIST1H4C",0.890392391774094
"RTN4",0.890470450439922
"MDFIC",0.890499537537864
"RFTN1",0.890499537537864
"CREB1",0.890804144339956
"ANP32B",0.890900852150022
"NAE1",0.891001415379407
"CYR61",0.891412668256058
"ANKRD40",0.891648005991752
"RAB1B",0.891712465785018
"GLDC",0.892027571322322
"PSAP",0.892135167547577
"SAP30BP",0.892388554120016
"RCAN1",0.892643923953828
"SRPK2",0.892949935050782
"EGLN2",0.893606215560155
"MT-ND2",0.893712002983723
"TAPT1",0.893747140288642
"GLUL",0.893875596748147
"PIGW",0.894711900958925
"PRMT2",0.894777955446421
"DDX49",0.89493817251133
"LEO1",0.89493817251133
"PRPF4B",0.895565073876267
"SPCS2",0.895776009282323
"BMP2K",0.895921192164009
"DPP8",0.895921192164009
"BCLAF1",0.895977047067106
"CRAT",0.896237343619525
"G3BP2",0.896380773428021
"YWHAZ",0.896793381769242
"RPS12",0.896866812888439
"SALL1",0.896972980684445
"TXNRD2",0.896972980684445
"TMEM9",0.897077347877891
"NECAP2",0.897358519601531
"TOMM40L",0.897857962606605
"TYMP",0.898288179074488
"MIB1",0.898910835551305
"MRP63",0.898920837629539
"SMARCA1",0.898969233329105
"CBX6",0.899484689520557
"FAM207A",0.899580537545487
"ARHGAP35",0.899798861567299
"ARIH1",0.89985036593342
"SLC25A46",0.900234644725569
"SCOC",0.900420106989757
"USP31",0.900554528699511
"WWP2",0.900696256756336
"RPL7",0.901601980463308
"DECR2",0.901613099147216
"PIH1D1",0.901896349911849
"PRKAB2",0.902097717661592
"BIRC2",0.90210666473104
"MAGED2",0.902285952170299
"OAF",0.902682549038188
"DAP3",0.902682549038188
"MRPS22",0.902722749303178
"AL592183.1",0.902722749303178
"CTD-2270L9.4",0.903143036819151
"MIF",0.90316213160863
"POLR2M",0.903246393439104
"SEC61A1",0.903483019527166
"RNF168",0.904279546717536
"TCERG1",0.904475005715383
"SLC17A5",0.904508977801802
"CEP104",0.904551045756921
"DHX9",0.905157519591793
"BUB3",0.905163702338401
"MRPL20",0.905512637742067
"SLC12A4",0.905660509002889
"ICAM3",0.905749659381911
"DSC2",0.90640139250855
"PLEKHH3",0.906686262432942
"GPR137B",0.906686262432942
"ZBED1",0.907007279636315
"DPY30",0.907051778774038
"NAA38",0.907051821868494
"DDX19A",0.907226537675434
"WDTC1",0.907226537675434
"NGFRAP1",0.907271745830011
"ATP5G1",0.907540672941814
"HSD17B2",0.908290124190605
"ARHGAP5",0.908379338002921
"KDM1A",0.908491323246281
"PHLPP1",0.908591644527092
"MIB2",0.908591644527092
"ZNF524",0.908711707738568
"SEPT7",0.908812302959799
"HGD",0.908883731622161
"USF2",0.908891904301752
"FAM204A",0.908978466595491
"MRPL4",0.90907904310747
"RPS6KB1",0.909495519459836
"ASB1",0.90968736628107
"FHL1",0.909698078138244
"SUN1",0.909750346960534
"SARNP",0.909758595417926
"FAM200B",0.910040636438255
"PPFIA1",0.910311460069151
"VSIG2",0.910365849929479
"ETFB",0.910511376581347
"CROT",0.910562166442592
"FAM219A",0.910562166442592
"FLAD1",0.911025575758991
"RCHY1",0.911216793331031
"ITGAE",0.91139972125561
"COPB1",0.91144527095245
"RNPEP",0.912033078188635
"PNKD",0.91211448873414
"C5orf51",0.912300159242966
"PRPF6",0.912351754373862
"VPS13C",0.912351816166875
"SLCO4A1",0.912681580430703
"M6PR",0.91268976111342
"LAMTOR3",0.912902582883946
"XPOT",0.913104492482012
"GFOD2",0.913482556207189
"ZFYVE27",0.913699331121945
"PTPN11",0.913838608658522
"BCKDK",0.914169702903165
"AFG3L2",0.914372913993759
"TAT",0.91446553325868
"PSMD9",0.914565573709933
"OGDH",0.914646215347075
"SDAD1",0.914695128932968
"PPP1CB",0.914847709474857
"B4GALT7",0.915046179344124
"IRF3",0.915046179344124
"JAK1",0.915539962461342
"RPS2",0.915827975067504
"RPS23",0.915827975067504
"ADSS",0.9159437182817
"S100A9",0.916090473889047
"TOR1AIP1",0.916399985725317
"STX4",0.916555751672937
"ATXN10",0.916651628321533
"NR2F6",0.916696441793708
"TCP1",0.916878355163933
"PCM1",0.916985333019592
"RPS16",0.917410358441816
"MSMO1",0.91746602282211
"AP2A1",0.917516675344615
"UBL7",0.917761298843037
"KIAA1191",0.917945730511857
"PTPRM",0.918142262218437
"TCTN3",0.918681872284321
"FAM98B",0.918681872284321
"TGFB2",0.918822136152195
"TEX30",0.918985010203903
"FAM3A",0.918985010203903
"DDX27",0.918985010203903
"TMEM223",0.919117667788048
"TOMM20",0.91944145567793
"CACUL1",0.920007968956692
"SLC38A7",0.920337525297908
"SLC28A1",0.920344097182455
"PNPO",0.920344097182455
"ADNP2",0.920344097182455
"TBC1D1",0.920423670720832
"WWC2",0.921203368121137
"VAMP2",0.921231331321158
"C4orf48",0.921529122855436
"IREB2",0.921553253223217
"DRAM2",0.921687325801988
"MT-CO1",0.922159536089552
"COL27A1",0.92269518128471
"HOMER2",0.922804722576459
"ZRANB2",0.923081026261498
"CGRRF1",0.92322632137091
"NMD3",0.92339126243227
"KIAA1671",0.923523516453752
"DPY19L4",0.923599833725403
"ACADM",0.923695638521481
"HIGD1A",0.923909300157563
"SLC39A1",0.924033604422857
"PLOD3",0.924267520268151
"ZDHHC6",0.924361665611901
"COPS8",0.924620659863824
"CARM1",0.924686798678552
"HMBOX1",0.924686798678552
"CD99",0.924976264355294
"TXNDC17",0.925169238523469
"C11orf83",0.925222852404949
"PPP2R5A",0.925837441931284
"SLC39A13",0.926230291539091
"MYO9B",0.926230291539091
"ZNF24",0.926467415319887
"TNS1",0.926567419049064
"PI4KA",0.926689346994862
"INO80",0.927154911801858
"GTPBP4",0.927342076387163
"EID1",0.927402739970792
"RBBP4",0.927458135200789
"LRBA",0.927469954967188
"PCCB",0.927469954967188
"CREM",0.927738334000297
"USP10",0.927778403068406
"AKT2",0.927870474231812
"JKAMP",0.92802271517342
"PLSCR4",0.928165068215791
"RBX1",0.928344761100087
"OAZ1",0.928496088861983
"POLR2E",0.928647261562576
"TK1",0.92869497045555
"KMT2E",0.928855022967661
"FAM129B",0.929344715375706
"RAB15",0.929344715375706
"PGRMC1",0.929894110423372
"AMOTL2",0.930504279637945
"MDN1",0.930696019505765
"TRMT10A",0.930696019505765
"ARFGAP1",0.93093057203577
"SNAPIN",0.931030348537945
"VPS13D",0.931304801680643
"EIF2S2",0.931387850025068
"CTBS",0.931406994870429
"ATP5I",0.931577887597351
"DAB2IP",0.931605303952718
"HIST2H2BE",0.931605303952718
"BBX",0.93197469146871
"KLF10",0.932106901958219
"SNN",0.932113973563577
"BTBD6",0.932137623021171
"ATF2",0.932434107710422
"SLC12A8",0.932537383411915
"CCNG2",0.932537451984356
"GATAD2A",0.932753022829612
"ELMOD2",0.932924388216663
"CD27-AS1",0.932924450530916
"GTF3C1",0.932924450530916
"EIF2S1",0.933213993463708
"METAP2",0.933453921900785
"ZC3HAV1",0.933507228057911
"NOC2L",0.934149970180698
"C4orf3",0.934551741180565
"SF3B2",0.934555852048635
"MAPK9",0.934566158472967
"CHST9",0.934670440408065
"EPN2",0.934715105785998
"WNK1",0.93474192739044
"MT-CO3",0.934837151503155
"TBL1X",0.935643522438623
"GRN",0.935814900760728
"KIF1B",0.93591327077486
"POLR2A",0.93609505996272
"IARS",0.93609505996272
"TTC37",0.936127053865589
"SMOC1",0.936127053865589
"FGF2",0.936231806051726
"SMIM20",0.936601518318706
"IER2",0.936776718492563
"ZDHHC14",0.936807625965976
"RP11-41O4.1",0.936829956872294
"CCDC12",0.93722950381633
"CXCL1",0.937255577445725
"ZBTB7B",0.937459123181655
"TRIM28",0.937513644068377
"MOCS2",0.937859803176006
"MLLT3",0.938004645764961
"CLPTM1",0.938035896626724
"TPMT",0.938073302914353
"ADH1B",0.938073302914353
"C10orf118",0.938134175902756
"STK40",0.938171767394452
"ZNF664",0.93818587169334
"NDST1",0.939363590762566
"MED28",0.93946976320248
"RLIM",0.939642056861711
"PDCD11",0.939790543150757
"CTCF",0.940339470834201
"KRTCAP2",0.940850045069356
"NDUFB7",0.940976290263046
"MYADM",0.940978737447278
"WRB",0.941377333368169
"LTA4H",0.941535868620723
"SLC27A5",0.941725590599473
"KMT2C",0.941725590599473
"CHD1",0.941815117459337
"PCSK7",0.941815342842781
"SLC33A1",0.942083309734654
"SHC1",0.942413359581841
"NOL3",0.942711848335104
"TMEM192",0.942711848335104
"ZBTB16",0.942725980413599
"SMPDL3A",0.942725980413599
"SSX2IP",0.942725980413599
"TMED9",0.942922726501265
"ANKRD28",0.942967715665697
"ZNF787",0.943216154500483
"CROCCP2",0.943311546826297
"TPM3",0.943862912597068
"CARHSP1",0.944321557104291
"SYS1",0.944326470770903
"BRPF3",0.944331806613443
"DAB2",0.944696935054294
"SBF1",0.944741400209645
"GGCT",0.944966976751641
"MORC2",0.944966976751641
"JAG1",0.944966976751641
"CRCT1",0.944966976751641
"PID1",0.945017457725012
"NEK6",0.94531785638033
